shipment_id,order_id,warehouse_id,carrier,tracking_number,ship_date,estimated_delivery,actual_delivery,shipping_cost,weight_lbs,status
35135,7537,1,OnTrac,1Z476AA362827718,2023-04-27 19:59:00,2023-04-29 19:59:00,2023-05-01 19:59:00,17.51,12.66,Delivered
35136,42548,5,OnTrac,1Z250AA361588829,2024-08-09 18:13:00,2024-08-16 18:13:00,2024-08-15 18:13:00,7.16,3.6,Delivered
35137,47945,2,DHL,1Z181AA757679898,2023-12-28 13:58:00,2023-12-30 13:58:00,2023-12-31 13:58:00,13.16,8.04,Delivered
35138,22795,4,USPS,1Z723AA101068392,2023-12-07 20:41:00,2023-12-13 20:41:00,,12.35,13.85,In Transit
35139,19419,2,USPS,1Z806AA613167279,2023-11-03 05:40:00,2023-11-10 05:40:00,,4.27,22.31,In Transit
35140,16703,2,DHL,1Z831AA763059902,2023-11-18 00:21:00,2023-11-23 00:21:00,,5.26,15.4,In Transit
35141,41010,2,OnTrac,1Z644AA992415410,2024-01-06 13:14:00,2024-01-10 13:14:00,,18.08,6.05,In Transit
35142,47011,3,DHL,1Z800AA507806270,2024-07-04 23:50:00,2024-07-07 23:50:00,2024-07-08 23:50:00,9.38,24.41,Delivered
35143,12859,1,FedEx,1Z232AA865258907,2024-10-18 14:26:00,2024-10-25 14:26:00,2024-10-28 14:26:00,7.51,7.91,Delivered
35144,49362,3,UPS,1Z938AA452389169,2023-06-18 03:45:00,2023-06-22 03:45:00,2023-06-21 03:45:00,24.32,21.65,Delivered
35145,14069,2,DHL,1Z975AA394569215,2024-07-13 15:28:00,2024-07-17 15:28:00,2024-07-19 15:28:00,12.53,1.83,Delivered
35146,10456,1,OnTrac,1Z089AA918227025,2023-12-27 09:40:00,2024-01-01 09:40:00,2024-01-04 09:40:00,20.87,4.56,Delivered
35147,11974,4,USPS,1Z481AA800301701,2023-05-08 16:57:00,2023-05-11 16:57:00,,23.73,17.29,In Transit
35148,4827,4,DHL,1Z459AA548666946,2024-01-13 07:47:00,2024-01-17 07:47:00,2024-01-19 07:47:00,23.38,9.14,Delivered
35149,9540,1,OnTrac,1Z283AA930011255,2024-01-09 09:12:00,2024-01-16 09:12:00,2024-01-17 09:12:00,9.79,4.83,Delivered
35150,34097,3,USPS,1Z752AA882678774,2024-03-11 10:17:00,2024-03-18 10:17:00,,22.79,24.22,Returned
35151,32985,5,UPS,1Z315AA000566373,2024-05-12 10:56:00,2024-05-14 10:56:00,2024-05-14 10:56:00,16.04,17.44,Delivered
35152,12879,4,OnTrac,1Z630AA070130685,2024-08-03 02:26:00,2024-08-07 02:26:00,,20.26,22.52,In Transit
35153,18031,2,USPS,1Z469AA319969811,2024-01-19 23:18:00,2024-01-26 23:18:00,,15.4,22.21,In Transit
35154,4122,3,UPS,1Z402AA054283485,2024-06-29 01:58:00,2024-07-05 01:58:00,2024-07-06 01:58:00,5.38,13.66,Delivered
35155,28550,5,USPS,1Z724AA717936796,2024-11-26 05:56:00,2024-12-02 05:56:00,,9.14,16.03,Returned
35156,35003,2,UPS,1Z985AA056008796,2024-12-17 16:48:00,2024-12-19 16:48:00,,15.85,23.22,In Transit
35157,13669,2,USPS,1Z855AA732160671,2024-01-22 10:21:00,2024-01-24 10:21:00,,4.62,23.94,In Transit
35158,15048,3,OnTrac,1Z836AA598681624,2023-12-09 10:07:00,2023-12-14 10:07:00,,20.37,20.16,In Transit
35159,38979,3,FedEx,1Z759AA297931076,2023-06-17 07:38:00,2023-06-23 07:38:00,2023-06-22 07:38:00,5.45,5.68,Delivered
35160,12297,4,USPS,1Z750AA253072424,2023-10-17 13:58:00,2023-10-21 13:58:00,2023-10-23 13:58:00,19.59,22.62,Delivered
35161,17546,2,UPS,1Z615AA671748145,2023-10-10 15:09:00,2023-10-13 15:09:00,2023-10-13 15:09:00,12.2,9.7,Delivered
35162,41142,4,USPS,1Z571AA589091457,2023-11-29 22:44:00,2023-12-05 22:44:00,2023-12-04 22:44:00,13.92,1.29,Delivered
35163,29688,4,DHL,1Z483AA021995101,2023-07-26 14:25:00,2023-08-02 14:25:00,2023-08-02 14:25:00,15.04,11.6,Delivered
35164,16536,1,DHL,1Z332AA337527601,2023-05-25 01:23:00,2023-05-30 01:23:00,2023-06-01 01:23:00,4.56,0.94,Delivered
35165,19270,1,UPS,1Z375AA971165242,2024-12-06 23:18:00,2024-12-12 23:18:00,,22.87,17.88,In Transit
35166,51906,3,DHL,1Z180AA265312509,2024-02-23 08:28:00,2024-02-28 08:28:00,,23.68,17.72,Returned
35167,8197,4,DHL,1Z209AA920649966,2024-11-24 17:48:00,2024-12-01 17:48:00,2024-12-04 17:48:00,16.14,4.96,Delivered
35168,19217,5,FedEx,1Z430AA573072046,2024-11-27 22:52:00,2024-12-02 22:52:00,,14.28,9.55,In Transit
35169,46359,2,FedEx,1Z932AA428093497,2024-07-29 12:34:00,2024-08-01 12:34:00,2024-07-31 12:34:00,18.12,5.05,Delivered
35170,45773,5,FedEx,1Z475AA863490290,2024-02-07 23:01:00,2024-02-09 23:01:00,2024-02-11 23:01:00,23.25,19.04,Delivered
35171,14592,2,UPS,1Z052AA592926587,2023-08-22 15:11:00,2023-08-27 15:11:00,2023-08-30 15:11:00,8.41,20.66,Delivered
35172,40403,5,OnTrac,1Z134AA872901321,2023-01-10 12:31:00,2023-01-17 12:31:00,,5.16,10.11,In Transit
35173,5653,2,UPS,1Z744AA030139527,2024-06-10 00:29:00,2024-06-17 00:29:00,2024-06-18 00:29:00,18.58,19.27,Delivered
35174,50002,2,OnTrac,1Z189AA234338761,2024-08-25 20:55:00,2024-08-30 20:55:00,,19.99,24.42,In Transit
35175,6646,5,UPS,1Z096AA066792132,2023-09-13 16:33:00,2023-09-18 16:33:00,2023-09-21 16:33:00,20.86,14.79,Delivered
35176,37440,4,OnTrac,1Z146AA280318054,2024-12-24 13:13:00,2024-12-29 13:13:00,2024-12-31 13:13:00,18.91,9.46,Delivered
35177,33554,4,USPS,1Z080AA750135173,2024-08-18 10:02:00,2024-08-21 10:02:00,,20.97,16.88,Returned
35178,38072,2,UPS,1Z756AA609494499,2023-12-11 23:35:00,2023-12-13 23:35:00,2023-12-16 23:35:00,14.06,12.49,Delivered
35179,49524,1,OnTrac,1Z939AA026582340,2024-03-29 05:49:00,2024-04-05 05:49:00,,24.44,23.22,In Transit
35180,4970,5,DHL,1Z572AA292949350,2023-12-24 14:00:00,2023-12-30 14:00:00,2023-12-31 14:00:00,12.42,21.31,Delivered
35181,24944,1,UPS,1Z328AA221373990,2024-11-03 08:30:00,2024-11-06 08:30:00,2024-11-07 08:30:00,7.56,5.37,Delivered
35182,17272,2,DHL,1Z408AA879046191,2024-06-18 06:26:00,2024-06-23 06:26:00,2024-06-24 06:26:00,20.74,8.62,Delivered
35183,23974,2,UPS,1Z205AA360046257,2024-10-28 03:08:00,2024-11-03 03:08:00,2024-11-06 03:08:00,20.15,11.49,Delivered
35184,36349,1,USPS,1Z389AA807182384,2023-12-04 06:50:00,2023-12-06 06:50:00,2023-12-09 06:50:00,21.93,13.71,Delivered
35185,15144,4,USPS,1Z361AA913291380,2024-10-20 16:35:00,2024-10-26 16:35:00,,4.6,8.22,In Transit
35186,37775,4,UPS,1Z886AA900562827,2023-12-26 10:13:00,2023-12-31 10:13:00,,4.18,12.33,In Transit
35187,24115,5,USPS,1Z945AA463805412,2024-12-28 03:28:00,2025-01-03 03:28:00,,20.83,11.52,In Transit
35188,48613,3,FedEx,1Z651AA142953936,2024-10-11 12:02:00,2024-10-15 12:02:00,2024-10-17 12:02:00,12.05,14.94,Delivered
35189,3797,5,UPS,1Z531AA433964882,2024-10-04 00:51:00,2024-10-10 00:51:00,2024-10-09 00:51:00,16.3,13.85,Delivered
35190,47444,3,FedEx,1Z868AA031833946,2023-06-25 05:40:00,2023-07-02 05:40:00,,14.84,12.28,In Transit
35191,27760,1,OnTrac,1Z717AA000381843,2023-07-19 02:46:00,2023-07-22 02:46:00,2023-07-24 02:46:00,17.36,17.75,Delivered
35192,19938,4,USPS,1Z355AA075278579,2024-01-26 16:39:00,2024-01-28 16:39:00,2024-01-27 16:39:00,23.5,15.17,Delivered
35193,9823,5,OnTrac,1Z153AA452337507,2023-10-27 14:48:00,2023-10-29 14:48:00,2023-10-31 14:48:00,15.94,4.14,Delivered
35194,38270,3,USPS,1Z881AA406505310,2024-11-03 13:02:00,2024-11-05 13:02:00,2024-11-06 13:02:00,19.16,18.14,Delivered
35195,5888,3,DHL,1Z662AA846517322,2024-04-21 17:34:00,2024-04-26 17:34:00,2024-04-25 17:34:00,23.83,22.28,Delivered
35196,5663,5,UPS,1Z663AA498724737,2023-08-20 06:17:00,2023-08-25 06:17:00,,16.44,19.6,In Transit
35197,27341,5,USPS,1Z337AA768634008,2023-11-14 06:42:00,2023-11-19 06:42:00,,15.25,11.05,In Transit
35198,44760,2,USPS,1Z448AA456880499,2023-03-03 02:14:00,2023-03-06 02:14:00,2023-03-05 02:14:00,16.73,15.34,Delivered
35199,12736,4,USPS,1Z716AA269107283,2023-02-27 09:49:00,2023-03-02 09:49:00,2023-03-04 09:49:00,6.38,12.57,Delivered
35200,50941,3,OnTrac,1Z491AA147723949,2024-09-04 08:04:00,2024-09-07 08:04:00,,22.36,24.67,In Transit
35201,39955,4,DHL,1Z062AA770429891,2023-04-24 12:27:00,2023-04-27 12:27:00,,8.37,22.9,In Transit
35202,41947,2,FedEx,1Z435AA645023774,2024-10-02 04:11:00,2024-10-04 04:11:00,,12.77,22.17,In Transit
35203,47594,4,DHL,1Z579AA554242971,2023-04-05 15:48:00,2023-04-10 15:48:00,,8.24,12.56,In Transit
35204,32091,3,USPS,1Z387AA497740419,2023-09-27 04:43:00,2023-10-03 04:43:00,,9.69,18.07,Returned
35205,5781,3,DHL,1Z558AA914876171,2023-11-17 17:38:00,2023-11-23 17:38:00,2023-11-22 17:38:00,23.23,17.14,Delivered
35206,17554,3,UPS,1Z526AA184718496,2024-06-09 15:36:00,2024-06-15 15:36:00,2024-06-16 15:36:00,11.56,1.62,Delivered
35207,46308,3,OnTrac,1Z381AA329688802,2024-01-28 23:39:00,2024-01-30 23:39:00,2024-02-02 23:39:00,17.68,10.72,Delivered
35208,18775,3,USPS,1Z082AA195150917,2023-06-23 07:18:00,2023-06-27 07:18:00,2023-06-27 07:18:00,20.12,18.59,Delivered
35209,11524,2,UPS,1Z228AA268649472,2024-05-06 21:44:00,2024-05-08 21:44:00,,21.25,7.94,In Transit
35210,50239,5,DHL,1Z133AA800253624,2023-11-06 06:41:00,2023-11-08 06:41:00,,14.22,17.03,In Transit
35211,24645,2,FedEx,1Z683AA173089741,2024-12-10 01:44:00,2024-12-14 01:44:00,2024-12-14 01:44:00,18.48,18.57,Delivered
35212,50635,1,DHL,1Z119AA380703841,2023-12-27 03:48:00,2023-12-29 03:48:00,2023-12-31 03:48:00,6.76,7.59,Delivered
35213,25418,2,USPS,1Z948AA459378760,2023-04-10 17:51:00,2023-04-14 17:51:00,2023-04-16 17:51:00,19.24,9.71,Delivered
35214,4011,4,DHL,1Z684AA539429008,2024-05-05 10:47:00,2024-05-12 10:47:00,,11.82,22.84,In Transit
35215,45728,1,OnTrac,1Z913AA521418365,2023-06-09 13:38:00,2023-06-15 13:38:00,2023-06-17 13:38:00,21.43,0.68,Delivered
35216,3577,3,DHL,1Z946AA679586121,2023-12-27 01:24:00,2024-01-02 01:24:00,2024-01-05 01:24:00,22.87,18.63,Delivered
35217,16906,4,USPS,1Z019AA822046880,2023-05-04 21:02:00,2023-05-06 21:02:00,,23.02,13.45,In Transit
35218,26245,1,USPS,1Z200AA209000928,2023-07-23 08:34:00,2023-07-30 08:34:00,2023-08-01 08:34:00,5.65,4.88,Delivered
35219,21652,3,UPS,1Z158AA238515561,2024-09-03 04:30:00,2024-09-05 04:30:00,,24.32,6.8,In Transit
35220,42788,4,FedEx,1Z976AA864841175,2024-03-05 16:58:00,2024-03-08 16:58:00,2024-03-10 16:58:00,11.48,8.93,Delivered
35221,11982,2,FedEx,1Z611AA550993989,2023-11-21 19:54:00,2023-11-23 19:54:00,,11.71,17.66,Returned
35222,14228,4,USPS,1Z911AA533985971,2024-09-14 10:44:00,2024-09-16 10:44:00,2024-09-18 10:44:00,8.22,19.31,Delivered
35223,23336,5,UPS,1Z819AA151224508,2024-07-12 09:55:00,2024-07-18 09:55:00,2024-07-20 09:55:00,13.74,20.8,Delivered
35224,7838,2,FedEx,1Z835AA002406830,2023-07-25 13:43:00,2023-08-01 13:43:00,2023-07-31 13:43:00,17.11,18.18,Delivered
35225,32240,2,DHL,1Z379AA559550727,2024-12-15 15:38:00,2024-12-22 15:38:00,2024-12-22 15:38:00,4.85,17.42,Delivered
35226,17869,1,FedEx,1Z800AA626453482,2023-12-17 18:36:00,2023-12-24 18:36:00,2023-12-27 18:36:00,17.7,20.54,Delivered
35227,40919,4,USPS,1Z054AA477271936,2024-01-29 21:02:00,2024-02-05 21:02:00,,5.43,8.32,In Transit
35228,14957,2,UPS,1Z304AA637573505,2024-12-14 03:54:00,2024-12-21 03:54:00,2024-12-22 03:54:00,20.97,3.97,Delivered
35229,47526,2,UPS,1Z793AA819073791,2024-11-21 18:47:00,2024-11-27 18:47:00,2024-11-27 18:47:00,22.12,18.31,Delivered
35230,29724,3,OnTrac,1Z500AA160606116,2023-04-14 03:29:00,2023-04-18 03:29:00,2023-04-17 03:29:00,24.73,22.22,Delivered
35231,12880,1,UPS,1Z065AA144105777,2023-12-21 20:35:00,2023-12-25 20:35:00,2023-12-26 20:35:00,16.71,22.61,Delivered
35232,25021,5,USPS,1Z836AA421739210,2024-08-05 10:34:00,2024-08-09 10:34:00,2024-08-12 10:34:00,5.06,11.65,Delivered
35233,51534,3,OnTrac,1Z038AA846484019,2023-11-14 08:18:00,2023-11-21 08:18:00,2023-11-24 08:18:00,7.53,22.86,Delivered
35234,39971,5,USPS,1Z556AA614000486,2023-04-04 15:05:00,2023-04-06 15:05:00,2023-04-09 15:05:00,19.43,13.33,Delivered
35235,18547,5,UPS,1Z221AA269884792,2023-11-17 04:54:00,2023-11-19 04:54:00,,4.92,3.96,In Transit
35236,12227,2,DHL,1Z019AA458205506,2024-09-16 14:48:00,2024-09-19 14:48:00,2024-09-18 14:48:00,10.9,5.8,Delivered
35237,43647,1,USPS,1Z522AA251259456,2024-02-16 13:16:00,2024-02-18 13:16:00,,12.61,16.25,Returned
35238,23635,2,OnTrac,1Z575AA090870630,2024-05-16 10:23:00,2024-05-23 10:23:00,2024-05-24 10:23:00,6.8,20.55,Delivered
35239,41330,4,USPS,1Z838AA197666199,2024-04-24 20:26:00,2024-04-26 20:26:00,,10.68,5.74,Returned
35240,15703,5,UPS,1Z084AA805635194,2024-11-24 06:04:00,2024-11-30 06:04:00,2024-12-03 06:04:00,11.33,22.18,Delivered
35241,51328,4,FedEx,1Z247AA541934806,2023-11-04 19:07:00,2023-11-10 19:07:00,2023-11-13 19:07:00,18.04,18.07,Delivered
35242,32799,2,DHL,1Z820AA554858261,2023-03-25 15:39:00,2023-03-30 15:39:00,2023-04-02 15:39:00,17.02,16.81,Delivered
35243,18007,4,UPS,1Z485AA934851554,2024-04-14 09:25:00,2024-04-21 09:25:00,,8.62,19.14,Returned
35244,45011,5,USPS,1Z337AA301515244,2023-10-24 14:48:00,2023-10-31 14:48:00,2023-10-31 14:48:00,13.25,13.64,Delivered
35245,44890,3,USPS,1Z964AA603335653,2024-04-08 12:36:00,2024-04-15 12:36:00,2024-04-15 12:36:00,5.78,20.44,Delivered
35246,20778,1,DHL,1Z791AA672168762,2024-10-15 07:52:00,2024-10-17 07:52:00,,5.29,9.37,In Transit
35247,25579,2,UPS,1Z979AA358008435,2024-11-07 07:04:00,2024-11-11 07:04:00,2024-11-10 07:04:00,16.65,24.63,Delivered
35248,29346,2,DHL,1Z941AA191966875,2023-12-22 09:50:00,2023-12-29 09:50:00,2023-12-29 09:50:00,6.94,14.82,Delivered
35249,38900,4,UPS,1Z104AA945348477,2023-12-12 23:47:00,2023-12-14 23:47:00,2023-12-16 23:47:00,10.48,7.71,Delivered
35250,19725,3,OnTrac,1Z214AA221489812,2023-04-15 09:03:00,2023-04-19 09:03:00,2023-04-21 09:03:00,8.0,23.72,Delivered
35251,50663,2,DHL,1Z970AA085547741,2024-11-09 05:54:00,2024-11-15 05:54:00,2024-11-18 05:54:00,7.81,9.87,Delivered
35252,23715,4,DHL,1Z257AA206792293,2023-06-17 20:15:00,2023-06-22 20:15:00,,13.48,10.77,Returned
35253,36224,2,UPS,1Z596AA526382394,2023-05-29 03:26:00,2023-06-02 03:26:00,2023-06-05 03:26:00,19.47,12.07,Delivered
35254,3958,4,UPS,1Z552AA656681282,2024-11-16 18:23:00,2024-11-22 18:23:00,,21.58,13.91,In Transit
35255,32108,1,UPS,1Z777AA094890002,2023-10-21 19:26:00,2023-10-26 19:26:00,2023-10-27 19:26:00,15.01,24.82,Delivered
35256,19551,5,OnTrac,1Z874AA305643406,2024-01-28 06:54:00,2024-02-04 06:54:00,,24.93,6.84,In Transit
35257,29072,2,UPS,1Z471AA821183193,2024-12-22 05:10:00,2024-12-29 05:10:00,2025-01-01 05:10:00,19.51,6.3,Delivered
35258,3049,3,UPS,1Z510AA677956572,2023-07-21 19:16:00,2023-07-26 19:16:00,2023-07-28 19:16:00,23.15,12.44,Delivered
35259,21134,2,DHL,1Z856AA554838818,2023-12-13 14:20:00,2023-12-19 14:20:00,2023-12-19 14:20:00,17.36,14.04,Delivered
35260,17060,2,FedEx,1Z462AA113075411,2024-03-10 21:07:00,2024-03-14 21:07:00,,19.14,8.04,Returned
35261,32120,1,OnTrac,1Z191AA017641328,2023-10-21 10:10:00,2023-10-25 10:10:00,2023-10-24 10:10:00,5.79,19.52,Delivered
35262,24471,5,USPS,1Z356AA782409442,2024-07-13 12:45:00,2024-07-19 12:45:00,,16.52,23.85,In Transit
35263,33078,5,USPS,1Z459AA697883958,2024-03-22 09:35:00,2024-03-28 09:35:00,2024-03-31 09:35:00,13.62,10.28,Delivered
35264,4164,1,UPS,1Z636AA011073338,2023-08-09 08:05:00,2023-08-15 08:05:00,2023-08-18 08:05:00,13.96,14.41,Delivered
35265,42293,3,DHL,1Z983AA499877860,2023-12-21 23:09:00,2023-12-26 23:09:00,2023-12-27 23:09:00,11.11,5.66,Delivered
35266,16251,4,UPS,1Z336AA302988671,2024-07-08 05:49:00,2024-07-11 05:49:00,,10.07,13.47,In Transit
35267,12756,4,FedEx,1Z444AA921036022,2023-06-16 00:15:00,2023-06-21 00:15:00,,10.13,4.76,In Transit
35268,43981,5,UPS,1Z543AA303932981,2024-12-25 09:35:00,2024-12-28 09:35:00,,10.69,18.07,In Transit
35269,14918,1,DHL,1Z253AA552806313,2023-06-08 22:18:00,2023-06-14 22:18:00,2023-06-14 22:18:00,5.32,1.2,Delivered
35270,19171,3,DHL,1Z755AA351466575,2023-04-17 19:55:00,2023-04-20 19:55:00,2023-04-21 19:55:00,16.68,24.13,Delivered
35271,6500,4,OnTrac,1Z424AA680724965,2023-04-03 08:54:00,2023-04-09 08:54:00,,6.02,16.16,Returned
35272,52550,2,UPS,1Z430AA568322597,2024-10-13 06:43:00,2024-10-18 06:43:00,2024-10-18 06:43:00,17.84,16.49,Delivered
35273,22164,5,FedEx,1Z386AA015234986,2024-01-13 15:06:00,2024-01-19 15:06:00,,7.48,13.69,In Transit
35274,6489,5,DHL,1Z372AA278074398,2024-12-06 17:41:00,2024-12-13 17:41:00,2024-12-16 17:41:00,5.42,4.08,Delivered
35275,39854,4,USPS,1Z978AA582922143,2024-03-21 15:08:00,2024-03-27 15:08:00,2024-03-26 15:08:00,5.63,22.36,Delivered
35276,36992,5,FedEx,1Z439AA276077601,2023-09-23 22:32:00,2023-09-29 22:32:00,2023-10-01 22:32:00,16.85,19.41,Delivered
35277,16842,2,DHL,1Z093AA303383745,2023-08-10 08:15:00,2023-08-17 08:15:00,2023-08-18 08:15:00,16.62,1.51,Delivered
35278,27389,3,OnTrac,1Z347AA390956503,2024-03-26 21:12:00,2024-03-30 21:12:00,,17.07,13.03,Returned
35279,33309,4,UPS,1Z969AA455718164,2024-08-29 09:15:00,2024-09-05 09:15:00,2024-09-05 09:15:00,9.57,13.21,Delivered
35280,29511,3,FedEx,1Z307AA534383407,2023-03-24 03:50:00,2023-03-28 03:50:00,,12.98,2.68,In Transit
35281,3963,2,USPS,1Z894AA194698603,2023-02-27 14:55:00,2023-03-04 14:55:00,,23.99,23.49,In Transit
35282,51175,5,DHL,1Z424AA761420878,2023-11-18 15:19:00,2023-11-23 15:19:00,2023-11-22 15:19:00,20.22,21.82,Delivered
35283,4630,2,UPS,1Z544AA874873026,2023-11-13 21:49:00,2023-11-18 21:49:00,,6.79,15.67,In Transit
35284,17533,4,FedEx,1Z937AA837687809,2024-12-15 05:31:00,2024-12-18 05:31:00,,17.98,8.79,In Transit
35285,34473,1,OnTrac,1Z913AA216910742,2024-09-03 18:26:00,2024-09-05 18:26:00,2024-09-05 18:26:00,8.14,7.65,Delivered
35286,21984,3,OnTrac,1Z655AA580087804,2023-11-23 16:39:00,2023-11-27 16:39:00,2023-11-26 16:39:00,5.16,18.87,Delivered
35287,14567,4,DHL,1Z120AA878489747,2024-08-29 11:32:00,2024-09-01 11:32:00,2024-09-02 11:32:00,5.87,17.13,Delivered
35288,45961,2,FedEx,1Z204AA120414357,2023-07-29 13:41:00,2023-08-05 13:41:00,2023-08-04 13:41:00,9.0,3.44,Delivered
35289,50575,5,OnTrac,1Z905AA431072617,2024-07-27 01:18:00,2024-07-31 01:18:00,2024-08-02 01:18:00,12.17,24.58,Delivered
35290,34819,3,DHL,1Z521AA733286346,2024-06-28 03:51:00,2024-07-02 03:51:00,2024-07-05 03:51:00,20.18,6.02,Delivered
35291,21213,2,UPS,1Z409AA591978794,2023-07-10 17:36:00,2023-07-15 17:36:00,,16.65,19.9,Returned
35292,27442,2,DHL,1Z984AA464165632,2023-10-27 01:09:00,2023-11-03 01:09:00,2023-11-02 01:09:00,14.82,19.78,Delivered
35293,27550,2,DHL,1Z309AA354250605,2024-12-20 03:40:00,2024-12-27 03:40:00,2024-12-28 03:40:00,17.85,19.15,Delivered
35294,39004,4,UPS,1Z727AA453300831,2024-12-20 19:19:00,2024-12-27 19:19:00,2024-12-30 19:19:00,7.49,13.0,Delivered
35295,30008,4,FedEx,1Z042AA421603938,2023-04-16 16:29:00,2023-04-23 16:29:00,2023-04-23 16:29:00,17.7,14.38,Delivered
35296,3053,1,USPS,1Z927AA798525424,2024-10-18 14:14:00,2024-10-24 14:14:00,,14.2,12.72,In Transit
35297,46325,4,USPS,1Z105AA631287223,2023-09-02 11:48:00,2023-09-05 11:48:00,,14.51,10.7,In Transit
35298,49991,2,UPS,1Z540AA523808301,2024-06-08 00:48:00,2024-06-14 00:48:00,2024-06-16 00:48:00,17.2,24.81,Delivered
35299,36104,2,DHL,1Z860AA511334609,2023-12-04 09:37:00,2023-12-10 09:37:00,,14.99,8.87,In Transit
35300,35756,3,UPS,1Z157AA220534858,2024-06-28 00:27:00,2024-07-02 00:27:00,2024-07-02 00:27:00,10.69,24.88,Delivered
35301,52212,4,USPS,1Z493AA264155836,2023-10-19 21:53:00,2023-10-26 21:53:00,2023-10-25 21:53:00,17.89,12.86,Delivered
35302,8263,1,OnTrac,1Z504AA214536652,2023-12-10 21:11:00,2023-12-17 21:11:00,,20.33,22.77,In Transit
35303,22238,5,FedEx,1Z519AA166766132,2023-01-25 19:47:00,2023-01-31 19:47:00,2023-02-01 19:47:00,24.31,17.47,Delivered
35304,22369,2,FedEx,1Z381AA908271568,2024-10-21 15:16:00,2024-10-28 15:16:00,,24.76,9.35,In Transit
35305,39481,1,OnTrac,1Z392AA807160164,2023-07-24 14:21:00,2023-07-27 14:21:00,2023-07-30 14:21:00,7.72,16.16,Delivered
35306,49599,5,OnTrac,1Z434AA282867271,2024-10-28 18:13:00,2024-11-01 18:13:00,,23.54,11.84,Returned
35307,31129,5,USPS,1Z366AA131565639,2023-01-04 06:15:00,2023-01-10 06:15:00,2023-01-09 06:15:00,21.9,13.9,Delivered
35308,40319,3,DHL,1Z230AA779932910,2023-09-04 05:37:00,2023-09-11 05:37:00,2023-09-13 05:37:00,23.21,16.47,Delivered
35309,6691,4,OnTrac,1Z503AA954105134,2024-10-18 12:29:00,2024-10-23 12:29:00,2024-10-22 12:29:00,13.95,22.4,Delivered
35310,46289,4,UPS,1Z789AA651506539,2024-02-28 14:16:00,2024-03-05 14:16:00,2024-03-08 14:16:00,24.14,16.73,Delivered
35311,26723,2,UPS,1Z556AA198991115,2024-09-06 07:00:00,2024-09-09 07:00:00,2024-09-09 07:00:00,16.88,18.41,Delivered
35312,30017,5,DHL,1Z707AA512017693,2024-11-03 06:52:00,2024-11-05 06:52:00,,5.3,24.74,Returned
35313,7518,1,DHL,1Z984AA472352442,2023-10-25 07:51:00,2023-10-31 07:51:00,,11.53,21.96,In Transit
35314,16587,4,DHL,1Z926AA098885239,2023-10-24 03:20:00,2023-10-31 03:20:00,2023-10-30 03:20:00,14.7,17.36,Delivered
35315,13747,1,DHL,1Z752AA879837886,2024-03-25 10:10:00,2024-03-27 10:10:00,,18.62,16.41,In Transit
35316,46524,1,DHL,1Z186AA816968302,2024-11-20 19:06:00,2024-11-24 19:06:00,2024-11-25 19:06:00,8.06,0.65,Delivered
35317,31607,5,USPS,1Z956AA478255146,2023-12-25 23:00:00,2023-12-31 23:00:00,2023-12-31 23:00:00,5.44,21.76,Delivered
35318,23058,1,FedEx,1Z315AA203002536,2023-01-26 04:15:00,2023-01-30 04:15:00,2023-01-30 04:15:00,24.97,14.76,Delivered
35319,43456,3,FedEx,1Z123AA489845070,2024-12-14 08:36:00,2024-12-16 08:36:00,2024-12-18 08:36:00,11.9,13.09,Delivered
35320,44229,3,OnTrac,1Z178AA241056598,2023-12-11 05:30:00,2023-12-18 05:30:00,,9.0,5.97,In Transit
35321,33534,1,DHL,1Z841AA592256150,2024-10-23 16:58:00,2024-10-28 16:58:00,2024-10-30 16:58:00,22.58,2.01,Delivered
35322,10214,5,FedEx,1Z379AA860811932,2023-10-24 20:34:00,2023-10-29 20:34:00,,22.39,6.38,In Transit
35323,19212,1,FedEx,1Z369AA457158778,2024-04-04 03:12:00,2024-04-09 03:12:00,2024-04-08 03:12:00,11.65,10.7,Delivered
35324,51132,1,DHL,1Z513AA908148094,2024-06-18 02:37:00,2024-06-20 02:37:00,,8.04,3.89,Returned
35325,52064,5,UPS,1Z226AA591024771,2023-06-09 23:02:00,2023-06-11 23:02:00,,19.02,10.66,In Transit
35326,9643,4,UPS,1Z679AA628398760,2024-12-12 06:42:00,2024-12-15 06:42:00,,16.22,11.25,In Transit
35327,9572,2,FedEx,1Z209AA366173870,2024-11-08 19:37:00,2024-11-12 19:37:00,2024-11-13 19:37:00,5.44,16.95,Delivered
35328,18674,1,USPS,1Z484AA708723205,2023-04-09 10:31:00,2023-04-11 10:31:00,2023-04-10 10:31:00,5.45,6.46,Delivered
35329,27119,3,UPS,1Z219AA240695628,2024-08-19 00:39:00,2024-08-24 00:39:00,,12.57,22.73,In Transit
35330,15001,1,USPS,1Z403AA134996662,2023-08-15 17:03:00,2023-08-17 17:03:00,2023-08-16 17:03:00,4.16,16.08,Delivered
35331,38159,2,OnTrac,1Z968AA212624975,2023-12-15 18:51:00,2023-12-17 18:51:00,2023-12-18 18:51:00,8.95,3.8,Delivered
35332,15548,4,DHL,1Z012AA903015708,2024-11-24 04:59:00,2024-11-26 04:59:00,,7.96,16.78,In Transit
35333,30881,3,USPS,1Z985AA702724234,2024-10-10 01:23:00,2024-10-13 01:23:00,2024-10-15 01:23:00,13.87,14.35,Delivered
